captured_at,experiment_id,interval,elapsed_seconds,voltage_V,current_mA,power_mW,temperature_C,interval_charge_mAh,interval_energy_mWh,average_current_mA,average_power_mW,running_charge_mAh,running_energy_mWh
2026-09-09T17:08:22.765628-07:00,2,301,60.0,12.95918,30.448,394.56,32.0391,0.49269,6.381738667,29.5614,382.90432,643.899726667,8398.741560889
2026-09-09T17:09:21.731035-07:00,2,302,60.0,12.95918,28.424,368.32,32.0547,0.490977778,6.359210667,29.458667,381.55264,644.390704444,8405.100771556
2026-09-09T17:10:24.274258-07:00,2,303,60.0,12.958789,27.432,355.5072,32.0938,0.46807,6.062705778,28.0842,363.762347,644.858774444,8411.163477333
2026-09-09T17:11:19.679569-07:00,2,304,60.0,12.958398,29.128,377.4336,32.1406,0.46978,6.084721778,28.1868,365.083307,645.328554444,8417.248199111
2026-09-09T17:12:18.811607-07:00,2,305,60.0,12.958594,29.404,381.0432,32.1563,0.482905556,6.254535111,28.974333,375.272107,645.81146,8423.502734222
2026-09-09T17:13:20.686573-07:00,2,306,60.0,12.958398,29.048,376.4352,32.1484,0.485975556,6.294357333,29.158533,377.66144,646.297435556,8429.797091556
2026-09-09T17:14:39.763605-07:00,2,307,60.0,12.958398,29.436,381.4656,32.125,0.495334444,6.415985778,29.720067,384.959147,646.79277,8436.213077333
2026-09-09T17:15:43.403105-07:00,2,308,60.0,12.958594,30.832,399.5392,32.1406,0.499453333,6.468949333,29.9672,388.13696,647.292223333,8442.682026667
2026-09-09T17:16:18.867158-07:00,2,309,60.0,12.958789,30.816,399.3216,32.1328,0.506747778,6.563612444,30.404867,393.816747,647.798971111,8449.245639111
2026-09-09T17:16:51.782800-07:00,2,310,60.0,12.958398,29.796,386.112,32.1563,0.508841111,6.590805333,30.530467,395.44832,648.307812222,8455.836444444
2026-09-09T17:17:50.655328-07:00,2,311,60.0,12.958398,30.72,398.0672,32.1797,0.508903333,6.591431111,30.5342,395.485867,648.816715556,8462.427875556
2026-09-09T17:18:50.463511-07:00,2,312,60.0,12.958398,31.832,412.4928,32.1875,0.513641111,6.652871111,30.818467,399.172267,649.330356667,8469.080746667
2026-09-09T17:19:51.062987-07:00,2,313,60.0,12.958594,30.456,394.752,32.2031,0.520237778,6.738659556,31.214267,404.319573,649.850594444,8475.819406222
2026-09-09T17:20:50.481443-07:00,2,314,60.0,12.958398,30.188,391.168,32.2188,0.511748889,6.628238222,30.704933,397.694293,650.362343333,8482.447644444
2026-09-09T17:21:50.477167-07:00,2,315,60.0,12.958594,30.552,395.8912,32.2266,0.505278889,6.544384,30.316733,392.66304,650.867622222,8488.992028444
2026-09-09T17:22:50.496047-07:00,2,316,60.0,12.958008,30.312,392.7936,32.2188,0.498828889,6.460984889,29.929733,387.659093,651.366451111,8495.453013333
2026-09-09T17:23:50.496601-07:00,2,317,60.0,12.957813,29.62,383.7952,32.1797,0.500602222,6.483512889,30.036133,389.010773,651.867053333,8501.936526222
2026-09-09T17:24:50.649861-07:00,2,318,60.0,12.958008,30.312,392.7552,32.1875,0.504813333,6.538069333,30.2888,392.28416,652.371866667,8508.474595556
2026-09-09T17:25:50.765243-07:00,2,319,60.0,12.957617,30.192,391.2192,32.1875,0.50684,6.564010667,30.4104,393.84064,652.878706667,8515.038606222
2026-09-09T17:26:50.833579-07:00,2,320,60.0,12.957617,29.824,386.7392,32.1875,0.509435556,6.598314667,30.566133,395.89888,653.388142222,8521.636920889
2026-09-09T17:27:50.883781-07:00,2,321,60.0,12.957617,31.296,405.5296,32.1797,0.511888889,6.629774222,30.713333,397.786453,653.900031111,8528.266695111
2026-09-09T17:28:50.921326-07:00,2,322,60.0,12.957813,31.048,402.3296,32.2109,0.514968889,6.669596444,30.898133,400.175787,654.415,8534.936291556
2026-09-09T17:29:50.781606-07:00,2,323,60.0,12.957617,30.444,394.4832,32.25,0.513788889,6.654179556,30.827333,399.250773,654.928788889,8541.590471111
2026-09-09T17:30:57.416717-07:00,2,324,60.0,12.957422,30.208,391.68,32.2578,0.513567778,6.651448889,30.814067,399.086933,655.442356667,8548.24192
2026-09-09T17:31:50.853023-07:00,2,325,60.0,12.957422,31.204,404.3008,32.2813,0.510465556,6.611171556,30.627933,396.670293,655.952822222,8554.853091556
2026-09-09T17:32:50.841129-07:00,2,326,60.0,12.957227,30.272,392.256,32.25,0.508572222,6.586538667,30.514333,395.19232,656.461394444,8561.439630222
2026-09-09T17:33:50.506913-07:00,2,327,60.0,12.956836,28.912,374.6176,32.2578,0.497573333,6.443576889,29.8544,386.614613,656.958967778,8567.883207111
2026-09-09T17:34:50.505464-07:00,2,328,60.0,12.956641,29.176,378.0224,32.2344,0.48814,6.321720889,29.2884,379.303253,657.447107778,8574.204928
2026-09-09T17:35:50.523001-07:00,2,329,60.0,12.95625,29.32,379.8912,32.25,0.482071111,6.242645333,28.924267,374.55872,657.929178889,8580.447573333
2026-09-09T17:36:50.546595-07:00,2,330,60.0,12.955859,27.64,358.3744,32.2656,0.472727778,6.121927111,28.363667,367.315627,658.401906667,8586.569500444
2026-09-09T17:37:50.581894-07:00,2,331,60.0,12.955469,26.736,346.3936,32.2422,0.460383333,5.961671111,27.623,357.700267,658.86229,8592.531171556
2026-09-09T17:38:50.603008-07:00,2,332,60.0,12.953906,22.2,287.7696,32.25,0.412985556,5.346986667,24.779133,320.8192,659.275275556,8597.878158222
2026-09-09T17:39:50.523461-07:00,2,333,60.0,12.95293,22.3,288.8448,32.25,0.365147778,4.727011556,21.908867,283.620693,659.640423333,8602.605169778
2026-09-09T17:40:50.526700-07:00,2,334,60.0,12.952148,21.064,272.8448,32.2578,0.35925,4.649870222,21.555,278.992213,659.999673333,8607.25504
2026-09-09T17:41:50.529758-07:00,2,335,60.0,12.951367,20.6,266.7648,32.2578,0.35431,4.586097778,21.2586,275.165867,660.353983333,8611.841137778
2026-09-09T17:42:50.539318-07:00,2,336,60.0,12.950977,20.988,272.0768,32.2891,0.35062,4.538026667,21.0372,272.2816,660.704603333,8616.379164444
2026-09-09T17:43:50.536118-07:00,2,337,60.0,12.950391,21.372,276.7488,32.1953,0.347858889,4.501617778,20.871533,270.097067,661.052462222,8620.880782222
2026-09-09T17:44:50.543079-07:00,2,338,60.0,12.95,20.536,265.9328,32.2109,0.345576667,4.472035556,20.7346,268.322133,661.398038889,8625.352817778
2026-09-09T17:45:50.545240-07:00,2,339,60.0,12.949609,21.14,273.7536,32.2031,0.343447778,4.444273778,20.606867,266.656427,661.741486667,8629.797091556
2026-09-09T17:46:50.549769-07:00,2,340,60.0,12.949219,20.604,266.7904,32.1875,0.3414,4.417877333,20.484,265.07264,662.082886667,8634.214968889
2026-09-09T17:47:50.551243-07:00,2,341,60.0,12.949023,19.76,255.8848,32.1719,0.339454444,4.392220444,20.367267,263.533227,662.422341111,8638.607189333
2026-09-09T17:48:50.554023-07:00,2,342,60.0,12.948633,20.28,262.592,32.1797,0.336776667,4.357802667,20.2066,261.46816,662.759117778,8642.964992
2026-09-09T17:49:50.558894-07:00,2,343,60.0,12.948438,20.308,262.9376,32.2578,0.332437778,4.301312,19.946267,258.07872,663.091555556,8647.266304
2026-09-09T17:50:50.561467-07:00,2,344,60.0,12.947656,19.004,246.0544,32.2734,0.326825556,4.228494222,19.609533,253.709653,663.418381111,8651.494798222
2026-09-09T17:51:50.565804-07:00,2,345,60.0,12.947266,18.68,241.8432,32.3516,0.320274444,4.143786667,19.216467,248.6272,663.738655556,8655.638584889
2026-09-09T17:52:50.570973-07:00,2,346,60.0,12.946875,19.044,246.5664,32.4375,0.312326667,4.040476444,18.7396,242.428587,664.050982222,8659.679061333
2026-09-09T17:53:50.577258-07:00,2,347,60.0,12.946289,17.992,233.088,32.4688,0.302744444,3.916231111,18.164667,234.973867,664.353726667,8663.595292444
2026-09-09T17:54:50.579564-07:00,2,348,60.0,12.945703,16.68,215.936,32.4063,0.292445556,3.782997333,17.546733,226.97984,664.646172222,8667.378289778
2026-09-09T17:55:50.580505-07:00,2,349,60.0,12.945313,16.588,215.0016,32.3359,0.281975556,3.647146667,16.918533,218.8288,664.928147778,8671.025436444
2026-09-09T17:56:50.584462-07:00,2,350,60.0,12.944727,16.588,214.7328,32.3828,0.271833333,3.515392,16.31,210.92352,665.199981111,8674.540828444
2026-09-09T17:57:50.587370-07:00,2,351,60.0,12.94375,15.232,197.1328,32.4063,0.261823333,3.385969778,15.7094,203.158187,665.461804444,8677.926798222
2026-09-09T17:58:50.594534-07:00,2,352,60.0,12.943359,14.372,186.0096,32.4531,0.252838889,3.269575111,15.170333,196.174507,665.714643333,8681.196373333
2026-09-09T17:59:50.594818-07:00,2,353,60.0,12.942773,14.896,192.8064,32.4844,0.244496667,3.161315556,14.6698,189.678933,665.95914,8684.357688889
2026-09-09T18:00:50.602105-07:00,2,354,60.0,12.942383,14.124,182.7712,32.5234,0.235816667,3.049187556,14.149,182.951253,666.194956667,8687.406876444
2026-09-09T18:01:50.606855-07:00,2,355,60.0,12.941602,12.708,164.6848,32.4688,0.227172222,2.936945778,13.630333,176.216747,666.422128889,8690.343822222
2026-09-09T18:02:50.611989-07:00,2,356,60.0,12.94082,12.876,166.6048,32.5313,0.218873333,2.829312,13.1324,169.75872,666.641002222,8693.173134222
2026-09-09T18:03:50.610483-07:00,2,357,60.0,12.94043,11.876,153.6768,32.5234,0.210313333,2.718492444,12.6188,163.109547,666.851315556,8695.891626667
2026-09-09T18:04:50.613602-07:00,2,358,60.0,12.939844,11.688,151.232,32.4688,0.202242222,2.613589333,12.134533,156.81536,667.053557778,8698.505216
2026-09-09T18:05:50.619411-07:00,2,359,60.0,12.939258,12.004,155.3152,32.4844,0.19455,2.514204444,11.673,150.852267,667.248107778,8701.019420444
2026-09-09T18:06:50.621170-07:00,2,360,60.0,12.938867,10.848,140.352,32.5938,0.186797778,2.413738667,11.207867,144.82432,667.434905556,8703.433159111
2026-09-09T18:07:50.624298-07:00,2,361,60.0,12.938086,10.1,130.6496,32.6875,0.179266667,2.316458667,10.756,138.98752,667.614172222,8705.749617778
2026-09-09T18:08:50.627855-07:00,2,362,60.0,12.9375,10.72,138.688,32.7188,0.17183,2.219975111,10.3098,133.198507,667.786002222,8707.969592889
2026-09-09T18:09:50.631274-07:00,2,363,60.0,12.937109,9.84,127.2832,32.7188,0.164685556,2.127416889,9.881133,127.645013,667.950687778,8710.097009778
2026-09-09T18:10:50.635021-07:00,2,364,60.0,12.936328,8.74,113.0368,32.6094,0.157288889,2.031672889,9.437333,121.900373,668.107976667,8712.128682667
2026-09-09T18:11:50.656551-07:00,2,365,60.0,12.935742,9.356,121.0368,32.625,0.152966667,1.975637333,9.178,118.53824,668.260943333,8714.10432
2026-09-09T18:12:55.588899-07:00,2,366,60.0,12.935547,9.7,125.4656,32.5859,0.153313333,1.980017778,9.1988,118.801067,668.414256667,8716.084337778
2026-09-09T18:14:05.936304-07:00,2,367,60.0,12.935156,8.66,112.0256,32.6406,0.155064444,2.002659556,9.303867,120.159573,668.569321111,8718.086997333
2026-09-09T18:15:20.062311-07:00,2,368,60.0,12.93457,9.268,119.872,32.7109,0.155605556,2.009543111,9.336333,120.572587,668.724926667,8720.096540444
2026-09-09T18:16:30.462004-07:00,2,369,60.0,12.934375,9.792,126.6304,32.7188,0.153693333,1.984910222,9.2216,119.094613,668.87862,8722.081450667
2026-09-09T18:17:35.690888-07:00,2,370,60.0,12.933984,8.792,113.7024,32.7266,0.154392222,1.993784889,9.263533,119.627093,669.033012222,8724.075235556
2026-09-09T18:18:48.443095-07:00,2,371,60.0,12.933984,9.752,126.1312,32.7656,0.159056667,2.054087111,9.5434,123.245227,669.192068889,8726.129322667
2026-09-09T18:19:57.680048-07:00,2,372,60.0,12.933984,11.372,147.0592,32.8281,0.172536667,2.228451556,10.3522,133.707093,669.364605556,8728.357774222
2026-09-09T18:20:15.110870-07:00,2,373,60.0,12.933789,10.672,138.048,32.6797,0.182396667,2.355996444,10.9438,141.359787,669.547002222,8730.713770667
2026-09-09T18:20:50.696096-07:00,2,374,60.0,12.933984,10.564,136.6016,32.7031,0.182266667,2.354232889,10.936,141.253973,669.729268889,8733.068003556
2026-09-09T18:21:50.698966-07:00,2,375,60.0,12.933398,10.86,140.4672,32.8203,0.175515556,2.266851556,10.530933,136.011093,669.904784444,8735.334855111
2026-09-09T18:22:50.703340-07:00,2,376,60.0,12.933008,9.972,128.96,32.8594,0.169532222,2.189425778,10.171933,131.365547,670.074316667,8737.524280889
2026-09-09T18:23:50.707861-07:00,2,377,60.0,12.932617,10.664,138.0992,32.8906,0.168555556,2.176910222,10.113333,130.614613,670.242872222,8739.701191111
2026-09-09T18:24:50.712540-07:00,2,378,60.0,12.932422,9.832,127.168,32.9063,0.167785556,2.166727111,10.067133,130.003627,670.410657778,8741.867918222
2026-09-09T18:25:50.717032-07:00,2,379,60.0,12.932031,9.656,124.8384,32.9219,0.158498889,2.052380444,9.509933,123.142827,670.569156667,8743.920298667
2026-09-09T18:26:50.719687-07:00,2,380,60.0,12.931836,10.632,137.472,32.9219,0.167458889,2.162460444,10.047533,129.747627,670.736615556,8746.082759111
2026-09-09T18:27:50.725523-07:00,2,381,60.0,12.931836,9.804,126.7968,32.9766,0.16714,2.158193778,10.0284,129.491627,670.903755556,8748.240952889
2026-09-09T18:28:50.731359-07:00,2,382,60.0,12.931445,9.056,117.1072,32.9766,0.162687778,2.100679111,9.761267,126.040747,671.066443333,8750.341632
2026-09-09T18:29:50.733674-07:00,2,383,60.0,12.931055,9.972,128.9472,32.8672,0.159113333,2.054314667,9.5468,123.25888,671.225556667,8752.395946667
2026-09-09T18:30:50.738531-07:00,2,384,60.0,12.930664,9.448,122.1376,32.8125,0.15555,2.008291556,9.333,120.497493,671.381106667,8754.404238222
2026-09-09T18:31:50.740951-07:00,2,385,60.0,12.930469,8.552,110.5792,32.8906,0.154196667,1.990826667,9.2518,119.4496,671.535303333,8756.395064889
2026-09-09T18:32:50.746936-07:00,2,386,60.0,12.929883,9.536,123.3152,32.9688,0.153456667,1.981041778,9.2074,118.862507,671.68876,8758.376106667
2026-09-09T18:33:50.749951-07:00,2,387,60.0,12.929883,9.58,123.84,32.9219,0.152515556,1.968924444,9.150933,118.135467,671.841275556,8760.345031111
2026-09-09T18:34:50.753877-07:00,2,388,60.0,12.928516,1.664,21.5168,32.8828,0.125903333,1.646876444,7.5542,98.812587,671.967178889,8761.991907556
2026-09-09T18:35:50.755901-07:00,2,389,60.0,12.926953,1.444,25.7664,32.8984,0.024597778,0.406926222,1.475867,24.415573,671.991776667,8762.398833778
2026-09-09T18:36:50.763386-07:00,2,390,60.0,12.926172,2.28,29.4784,32.9453,0.024367778,0.397994667,1.462067,23.87968,672.016144444,8762.796828444
2026-09-09T18:37:50.765929-07:00,2,391,60.0,12.925391,1.092,14.1056,32.9453,0.022901111,0.384853333,1.374067,23.0912,672.039045556,8763.181681778
2026-09-09T18:38:50.767437-07:00,2,392,60.0,12.924609,1.492,19.264,32.9453,0.022244444,0.370346667,1.334667,22.2208,672.06129,8763.552028444
2026-09-09T18:39:50.770696-07:00,2,393,60.0,12.924219,2.32,29.9776,32.9688,0.019496667,0.341390222,1.1698,20.483413,672.080786667,8763.893418667
2026-09-09T18:40:50.775075-07:00,2,394,60.0,12.923828,1.272,16.7296,33.0234,0.018036667,0.316871111,1.0822,19.012267,672.098823333,8764.210289778
2026-09-09T18:42:04.654746-07:00,2,395,60.0,12.922852,-0.608,7.872,33.0781,0.014542222,0.286378667,0.872533,17.18272,672.113365556,8764.496668444
2026-09-09T18:43:17.562181-07:00,2,396,60.0,12.922852,1.644,47.2448,33.1172,0.011648889,0.272270222,0.698933,16.336213,672.125014444,8764.768938667
2026-09-09T18:44:44.456264-07:00,2,397,60.0,12.922266,1.868,29.1328,33.125,0.008851111,0.247921778,0.531067,14.875307,672.133865556,8765.016860444
2026-09-09T18:45:55.400992-07:00,2,398,60.0,12.92168,1.62,21.824,33.1563,0.006332222,0.223630222,0.379933,13.417813,672.140197778,8765.240490667
2026-09-09T18:47:06.915459-07:00,2,399,60.0,12.921094,1.956,26.5472,33.125,0.00337,0.201671111,0.2022,12.100267,672.143567778,8765.442161778
2026-09-09T18:48:12.043774-07:00,2,400,60.0,12.920508,0.432,14.4512,33.1016,0.000543333,0.185287111,0.0326,11.117227,672.144111111,8765.627448889
2026-09-09T18:49:51.994954-07:00,2,401,60.0,12.920313,-0.796,10.2912,33.125,-0.002256667,0.176924444,-0.1354,10.615467,672.141854444,8765.804373333
2026-09-09T18:50:00.786358-07:00,2,402,60.0,12.919922,-0.596,7.7184,33.1797,-0.004411111,0.162019556,-0.264667,9.721173,672.137443333,8765.966392889
2026-09-09T18:50:07.092622-07:00,2,403,60.0,12.919336,0.464,12.3008,33.1797,-0.006835556,0.149162667,-0.410133,8.94976,672.130607778,8766.115555556
2026-09-09T18:50:50.827243-07:00,2,404,60.0,12.919141,-0.62,8.0128,33.0703,-0.008077778,0.145749333,-0.484667,8.74496,672.12253,8766.261304889
2026-09-09T18:51:50.836746-07:00,2,405,60.0,12.918555,-0.6,7.7568,33.0938,-0.009268889,0.138183111,-0.556133,8.290987,672.113261111,8766.399488
2026-09-09T18:52:50.875763-07:00,2,406,60.0,12.918945,2.56,33.088,33.0938,0.011022222,0.3072,0.661333,18.432,672.124283333,8766.706688
2026-09-09T18:53:50.902140-07:00,2,407,60.0,12.918555,2.24,28.9152,33.0625,0.023761111,0.395605333,1.425667,23.73632,672.148044444,8767.102293333
2026-09-09T18:54:50.952235-07:00,2,408,60.0,12.918359,0.16,9.3184,33.1016,0.020333333,0.336440889,1.22,20.186453,672.168377778,8767.438734222
2026-09-09T18:55:50.849793-07:00,2,409,60.0,12.918164,0.976,12.5952,33.1406,0.014987778,0.294229333,0.899267,17.65376,672.183365556,8767.732963556
2026-09-09T18:56:50.854148-07:00,2,410,60.0,12.917773,-0.304,8.128,33.1406,0.009867778,0.263793778,0.592067,15.827627,672.193233333,8767.996757333
2026-09-09T18:57:50.857240-07:00,2,411,60.0,12.917383,2.668,37.7216,33.1016,0.006283333,0.228693333,0.377,13.7216,672.199516667,8768.225450667
2026-09-09T18:58:50.860748-07:00,2,412,60.0,12.916992,0.148,11.2896,33.1094,0.003705556,0.203264,0.222333,12.19584,672.203222222,8768.428714667
2026-09-09T18:59:50.865390-07:00,2,413,60.0,12.916602,0.196,6.9376,33.1563,0.000375556,0.181191111,0.022533,10.871467,672.203597778,8768.609905778
2026-09-09T19:00:50.870163-07:00,2,414,60.0,12.916602,-0.572,7.36,33.1953,-0.002632222,0.163612444,-0.157933,9.816747,672.200965556,8768.773518222
2026-09-09T19:01:50.874831-07:00,2,415,60.0,12.916016,-0.62,8.0,33.1953,-0.005348889,0.151608889,-0.320933,9.096533,672.195616667,8768.925127111
2026-09-09T19:02:50.879253-07:00,2,416,60.0,12.915625,-0.724,9.3312,33.2188,-0.007777778,0.141312,-0.466667,8.47872,672.187838889,8769.066439111
2026-09-09T19:03:50.884819-07:00,2,417,60.0,12.91543,-0.672,8.6784,33.2188,-0.009511111,0.135395556,-0.570667,8.123733,672.178327778,8769.201834667
2026-09-09T19:04:50.890506-07:00,2,418,60.0,12.915039,-0.604,7.7696,33.125,-0.010367778,0.130332444,-0.622067,7.819947,672.16796,8769.332167111
2026-09-09T19:05:50.895697-07:00,2,419,60.0,12.914648,-0.604,7.808,33.1797,-0.010222222,0.128455111,-0.613333,7.707307,672.157737778,8769.460622222
2026-09-09T19:06:50.901215-07:00,2,420,60.0,12.914648,-0.596,7.68,33.2188,-0.009984444,0.125383111,-0.599067,7.522987,672.147753333,8769.586005333
2026-09-09T19:07:50.906855-07:00,2,421,60.0,12.914063,-0.592,7.6544,33.1484,-0.009926667,0.124643556,-0.5956,7.478613,672.137826667,8769.710648889
2026-09-09T19:08:50.905588-07:00,2,422,60.0,12.913867,-0.576,7.424,33.1875,-0.009954444,0.124984889,-0.597267,7.499093,672.127872222,8769.835633778
2026-09-09T19:09:50.913190-07:00,2,423,60.0,12.913672,-0.576,7.4496,33.125,-0.009968889,0.125212444,-0.598133,7.512747,672.117903333,8769.960846222
2026-09-09T19:10:56.657034-07:00,2,424,60.0,12.913281,-0.612,7.8848,33.1484,-0.00999,0.12544,-0.5994,7.5264,672.107913333,8770.086286222
2026-09-09T19:12:16.733901-07:00,2,425,60.0,12.913086,-0.58,7.5136,33.1406,-0.00996,0.125041778,-0.5976,7.502507,672.097953333,8770.211328
2026-09-09T19:13:27.589632-07:00,2,426,60.0,12.912891,-0.624,8.064,33.0391,-0.009976667,0.125326222,-0.5986,7.519573,672.087976667,8770.336654222
2026-09-09T19:14:38.996241-07:00,2,427,60.0,12.912891,-0.58,7.5136,33.0859,-0.009958889,0.125098667,-0.597533,7.50592,672.078017778,8770.461752889
2026-09-09T19:15:56.891959-07:00,2,428,60.0,12.912305,-0.608,7.8592,33.1406,-0.009938889,0.124814222,-0.596333,7.488853,672.068078889,8770.586567111
2026-09-09T19:16:53.870890-07:00,2,429,60.0,12.9125,-0.596,7.6672,33.0859,-0.009962222,0.125098667,-0.597733,7.50592,672.058116667,8770.711665778
2026-09-09T19:17:00.122710-07:00,2,430,60.0,12.912109,-0.604,7.7952,33.1484,-0.009948889,0.124928,-0.596933,7.49568,672.048167778,8770.836593778
2026-09-09T19:17:50.949801-07:00,2,431,60.0,12.911914,-0.572,7.3984,33.1484,-0.009953333,0.124984889,-0.5972,7.499093,672.038214444,8770.961578667
2026-09-09T19:18:50.951802-07:00,2,432,60.0,12.911523,-0.588,7.5776,33.1406,-0.009966667,0.125155556,-0.598,7.509333,672.028247778,8771.086734222
2026-09-09T19:19:50.954917-07:00,2,433,60.0,12.911328,-0.588,7.6032,32.9688,-0.009992222,0.125496889,-0.599533,7.529813,672.018255556,8771.212231111
2026-09-09T19:20:50.959753-07:00,2,434,60.0,12.911133,-0.604,7.7952,32.7031,-0.010041111,0.126122667,-0.602467,7.56736,672.008214444,8771.338353778
2026-09-09T19:21:50.963992-07:00,2,435,60.0,12.910547,-0.6,8.3968,32.5938,-0.010057778,0.126350222,-0.603467,7.581013,671.998156667,8771.464704
2026-09-09T19:22:50.969286-07:00,2,436,60.0,12.910547,-0.616,7.9488,32.4922,-0.010041111,0.126122667,-0.602467,7.56736,671.988115556,8771.590826667
2026-09-09T19:23:50.972972-07:00,2,437,60.0,12.910352,-0.58,7.5008,32.4531,-0.010013333,0.125781333,-0.6008,7.54688,671.978102222,8771.716608
2026-09-09T19:24:50.977901-07:00,2,438,60.0,12.910352,-0.58,7.4752,32.4375,-0.010021111,0.125838222,-0.601267,7.550293,671.968081111,8771.842446222
2026-09-09T19:25:50.982232-07:00,2,439,60.0,12.909961,-0.584,7.5264,32.3672,-0.010036667,0.126065778,-0.6022,7.563947,671.958044444,8771.968512
2026-09-09T19:26:50.980288-07:00,2,440,60.0,12.90957,-0.6,7.744,32.3203,-0.010037778,0.126065778,-0.602267,7.563947,671.948006667,8772.094577778
2026-09-09T19:27:50.978837-07:00,2,441,60.0,12.90918,-0.612,7.8976,32.2969,-0.010037778,0.126065778,-0.602267,7.563947,671.937968889,8772.220643556
2026-09-09T19:28:50.983065-07:00,2,442,60.0,12.90918,-0.608,7.872,32.4219,-0.010032222,0.126008889,-0.601933,7.560533,671.927936667,8772.346652444
2026-09-09T19:29:51.000187-07:00,2,443,60.0,12.90918,-0.588,7.5776,32.5469,-0.009988889,0.12544,-0.599333,7.5264,671.917947778,8772.472092444
2026-09-09T19:30:51.046157-07:00,2,444,60.0,12.90918,-0.608,7.872,32.6328,-0.01,0.125610667,-0.6,7.53664,671.907947778,8772.597703111
2026-09-09T19:31:51.065305-07:00,2,445,60.0,12.908789,-0.592,7.6416,32.6875,-0.010046667,0.126179556,-0.6028,7.570773,671.897901111,8772.723882667
2026-09-09T19:32:51.101745-07:00,2,446,60.0,12.908398,-0.6,7.7184,32.7266,-0.010013333,0.125781333,-0.6008,7.54688,671.887887778,8772.849664
2026-09-09T19:33:51.002150-07:00,2,447,60.0,12.908203,-0.608,7.8464,32.7422,-0.010032222,0.126008889,-0.601933,7.560533,671.877855556,8772.975672889
2026-09-09T19:34:51.006461-07:00,2,448,60.0,12.908203,-0.604,7.7952,32.7656,-0.010014444,0.125781333,-0.600867,7.54688,671.867841111,8773.101454222
2026-09-09T19:35:51.010597-07:00,2,449,60.0,12.908008,-0.592,7.6416,32.7969,-0.010015556,0.125781333,-0.600933,7.54688,671.857825556,8773.227235556
2026-09-09T19:36:51.014861-07:00,2,450,60.0,12.907813,-0.596,7.68,32.7813,-0.010011111,0.125724444,-0.600667,7.543467,671.847814444,8773.35296
2026-09-09T19:37:51.020101-07:00,2,451,60.0,12.907422,-0.596,7.6928,32.7969,-0.009994444,0.125496889,-0.599667,7.529813,671.83782,8773.478456889
2026-09-09T19:38:51.023367-07:00,2,452,60.0,12.907227,-0.584,7.5136,32.8203,-0.010015556,0.125838222,-0.600933,7.550293,671.827804444,8773.604295111
2026-09-09T19:39:51.029668-07:00,2,453,60.0,12.907227,-0.596,7.7056,32.8281,-0.010036667,0.126065778,-0.6022,7.563947,671.817767778,8773.730360889
2026-09-09T19:40:51.031755-07:00,2,454,60.0,12.907031,-0.616,7.9232,32.8281,-0.010027778,0.125895111,-0.601667,7.553707,671.80774,8773.856256
2026-09-09T19:41:51.035149-07:00,2,455,60.0,12.907031,-0.616,7.9616,32.8359,-0.010012222,0.125724444,-0.600733,7.543467,671.797727778,8773.981980444
2026-09-09T19:42:51.039550-07:00,2,456,60.0,12.906445,-0.576,7.4112,32.8203,-0.01002,0.125838222,-0.6012,7.550293,671.787707778,8774.107818667
2026-09-09T19:43:51.045636-07:00,2,457,60.0,12.906445,-0.596,7.6672,32.8047,-0.010028889,0.125952,-0.601733,7.55712,671.777678889,8774.233770667
2026-09-09T19:44:51.049764-07:00,2,458,60.0,12.906445,-0.6,7.7184,32.8203,-0.010045556,0.126179556,-0.602733,7.570773,671.767633333,8774.359950222
2026-09-09T19:45:51.053310-07:00,2,459,60.0,12.90625,-0.636,8.1792,32.8203,-0.010027778,0.125895111,-0.601667,7.553707,671.757605556,8774.485845333
2026-09-09T19:46:51.057050-07:00,2,460,60.0,12.905859,-0.596,7.68,32.7891,-0.010037778,0.126065778,-0.602267,7.563947,671.747567778,8774.611911111
2026-09-09T19:47:51.059652-07:00,2,461,60.0,12.905469,-0.596,7.6672,32.7734,-0.010038889,0.126065778,-0.602333,7.563947,671.737528889,8774.737976889
2026-09-09T19:48:51.063587-07:00,2,462,60.0,12.905664,-0.616,7.936,32.7891,-0.01009,0.126748444,-0.6054,7.604907,671.727438889,8774.864725333
2026-09-09T19:49:51.067909-07:00,2,463,60.0,12.905273,-0.608,7.8208,32.7891,-0.01012,0.127146667,-0.6072,7.6288,671.717318889,8774.991872
2026-09-09T19:50:51.072237-07:00,2,464,60.0,12.905078,-0.604,7.7824,32.7578,-0.010142222,0.127431111,-0.608533,7.645867,671.707176667,8775.119303111
2026-09-09T19:51:51.076452-07:00,2,465,60.0,12.904883,-0.6,7.7184,32.7578,-0.010178889,0.127886222,-0.610733,7.673173,671.696997778,8775.247189333
2026-09-09T19:52:51.080942-07:00,2,466,60.0,12.904688,-0.624,8.0512,32.7266,-0.010208889,0.128284444,-0.612533,7.697067,671.686788889,8775.375473778
2026-09-09T19:53:51.084908-07:00,2,467,60.0,12.904492,-0.616,7.9616,32.7344,-0.010204444,0.128227556,-0.612267,7.693653,671.676584444,8775.503701333
2026-09-09T19:54:58.492356-07:00,2,468,60.0,12.904297,-0.6,7.7312,32.7422,-0.010206667,0.128284444,-0.6124,7.697067,671.666377778,8775.631985778
